SEQ,酒店,国家,省份,城市,商圈,星级,业务部门,房间数,图片数,评分,评论数,城市平均实住间夜,酒店总订单,酒店总间夜,酒店实住订单,酒店实住间夜,酒店直销订单,酒店直销间夜,酒店直销实住订单,酒店直销实住间夜,酒店直销拒单,酒店直销拒单率,城市直销订单,城市直销拒单率,拒单率是否小于等于直销城市均值
baise_3192,百色锦都宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3193,百色百东宾馆,中国,广西,百色,,二星及其他,低星,16,NULL,NULL,NULL,22.35,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3194,百色鑫安宾馆,中国,广西,百色,,二星及其他,低星,15,NULL,2.550559998,4,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3195,百色市鑫安宾馆,中国,广西,百色,NULL,二星及其他,低星,18,NULL,4.780489922,2,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3196,百色丰君成宾馆,中国,广西,百色,NULL,二星及其他,低星,32,NULL,4.490719795,15,22.35,3,3,3,3,3,3,3,3,0,0.00%,3680,6.47%,1
baise_3197,靖西县家和商务便捷酒店,中国,广西,百色,NULL,二星及其他,低星,49,NULL,3.302649975,16,22.35,2,3,1,2,2,3,1,2,0,0.00%,3680,6.47%,1
baise_3198,百色鑫惠宾馆,中国,广西,百色,NULL,二星及其他,低星,30,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3199,百色祥乐宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3200,百色凯怡宾馆,中国,广西,百色,NULL,二星及其他,低星,18,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3201,百色速發宾馆,中国,广西,百色,NULL,二星及其他,低星,30,NULL,2.5,5,22.35,4,10,3,8,4,10,3,8,0,0.00%,3680,6.47%,1
baise_3203,百色华瀚便捷宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3204,百色居家便捷酒店红山店,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3205,平果中兴便捷酒店,中国,广西,百色,NULL,二星及其他,低星,52,NULL,4.281779766,71,22.35,55,60,44,47,50,54,40,43,1,2.00%,3680,6.47%,1
baise_3206,德保县红山园大酒店,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,4.056819916,4,22.35,5,6,2,2,5,6,2,2,1,20.00%,3680,6.47%,0
baise_3207,靖西浙商宾馆,中国,广西,百色,NULL,二星及其他,低星,33,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3208,百色明和商务酒店,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3209,百色龙宝宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3210,百色幸福宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3211,乐业会师宾馆,中国,广西,百色,NULL,二星及其他,低星,38,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3212,百色望江楼商务酒店,中国,广西,百色,NULL,二星及其他,低星,45,NULL,3,1,22.35,14,24,4,5,3,5,1,2,1,33.33%,3680,6.47%,0
baise_3213,百色思诚宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3214,百色广隆商务酒店,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3215,百色金瑞宾馆,中国,广西,百色,NULL,二星及其他,低星,25,NULL,5,1,22.35,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3216,百色福星商务宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,5,1,22.35,1,1,NULL,NULL,1,1,NULL,NULL,0,0.00%,3680,6.47%,1
baise_3217,百色君悦商务酒店,中国,广西,百色,,二星及其他,低星,52,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3218,百色陆鸿商务宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3219,百色迎龙大酒店,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3220,百色老班长宾馆,中国,广西,百色,NULL,二星及其他,低星,20,NULL,NULL,NULL,22.35,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3221,平果县维也纳便捷酒店,中国,广西,百色,NULL,二星及其他,低星,80,NULL,4.538720131,71,22.35,97,119,77,98,97,119,77,98,0,0.00%,3680,6.47%,1
baise_3222,百色金海湾便捷酒店,中国,广西,百色,NULL,二星及其他,低星,22,NULL,NULL,NULL,22.35,2,2,NULL,NULL,2,2,NULL,NULL,1,50.00%,3680,6.47%,0
baise_3223,百色名都大酒店,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3224,百色华阳商务宾馆,中国,广西,百色,NULL,二星及其他,低星,25,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3225,德保喜嘉合居家宾馆,中国,广西,百色,NULL,二星及其他,低星,17,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3226,百色金岛屿宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3227,平果安托邦.部落精品酒店,中国,广西,百色,NULL,二星及其他,低星,30,NULL,4.82818985,75,22.35,52,58,38,44,50,56,38,44,1,2.00%,3680,6.47%,1
baise_3228,百色馨芳园宾馆,中国,广西,百色,NULL,二星及其他,低星,15,NULL,5,1,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3229,百色天妃宾馆,中国,广西,百色,NULL,二星及其他,低星,16,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3230,百色源源商务宾馆,中国,广西,百色,NULL,二星及其他,低星,15,NULL,5,1,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3231,百色富天达商务宾馆,中国,广西,百色,NULL,二星及其他,低星,13,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3232,百色福临旅馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3233,百色怡家城市便捷宾馆,中国,广西,百色,NULL,二星及其他,低星,18,NULL,NULL,NULL,22.35,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3234,百色那天宾馆,中国,广西,百色,NULL,二星及其他,低星,15,NULL,NULL,NULL,22.35,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3235,百色桃源大酒店,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3236,平果华兴商务宾馆,中国,广西,百色,NULL,二星及其他,低星,16,NULL,4,2,22.35,4,4,2,2,4,4,2,2,0,0.00%,3680,6.47%,1
baise_3237,平果汇亚宾馆,中国,广西,百色,NULL,二星及其他,低星,34,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3238,百色合鑫宾馆,中国,广西,百色,NULL,二星及其他,低星,20,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3239,百色321宾馆,中国,广西,百色,,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3240,平果城市便捷酒店,中国,广西,百色,NULL,二星及其他,低星,35,NULL,4.288889885,12,22.35,15,20,7,11,12,17,7,11,0,0.00%,3680,6.47%,1
baise_3241,百色平果永余商务宾馆,中国,广西,百色,NULL,二星及其他,低星,30,NULL,5,4,22.35,15,15,12,12,14,14,11,11,0,0.00%,3680,6.47%,1
baise_3242,平果舒客快捷酒店,中国,广西,百色,NULL,二星及其他,低星,35,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3243,平果鸿江宾馆,中国,广西,百色,NULL,二星及其他,低星,18,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3244,平果鸿翔宾馆,中国,广西,百色,NULL,二星及其他,低星,18,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3245,平果红阳宾馆,中国,广西,百色,NULL,二星及其他,低星,18,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3246,平果嘉兴宾馆,中国,广西,百色,NULL,二星及其他,低星,13,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3247,百色平果鑫源宾馆,中国,广西,百色,NULL,二星及其他,低星,18,NULL,NULL,NULL,22.35,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3248,平果冠金宾馆2号楼,中国,广西,百色,NULL,二星及其他,低星,18,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3249,平果126宾馆,中国,广西,百色,NULL,二星及其他,低星,18,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3250,平果新辉煌宾馆,中国,广西,百色,NULL,二星及其他,低星,17,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3251,平果豪湾商务宾馆,中国,广西,百色,NULL,二星及其他,低星,20,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3252,百色平果富达宾馆,中国,广西,百色,NULL,二星及其他,低星,20,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3253,百色瑜泉商务宾馆,中国,广西,百色,NULL,二星及其他,低星,34,NULL,5,1,22.35,4,6,2,4,4,6,2,4,2,50.00%,3680,6.47%,0
baise_3254,百色凯旋宾馆,中国,广西,百色,NULL,二星及其他,低星,22,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3255,百色平果亿乐宾馆,中国,广西,百色,NULL,二星及其他,低星,15,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3256,百色平果隆鑫宾馆,中国,广西,百色,NULL,二星及其他,低星,15,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3257,百色平果丽豪宾馆,中国,广西,百色,NULL,二星及其他,低星,15,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3258,百色平果方圆宾馆,中国,广西,百色,NULL,二星及其他,低星,15,NULL,NULL,NULL,22.35,1,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3259,百色平果阳春宾馆,中国,广西,百色,NULL,二星及其他,低星,15,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3260,平果阳光商务酒店,中国,广西,百色,NULL,二星及其他,低星,26,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3262,平果英皇商务宾馆,中国,广西,百色,NULL,二星及其他,低星,20,NULL,NULL,NULL,22.35,1,1,NULL,NULL,1,1,NULL,NULL,1,100.00%,3680,6.47%,0
baise_3263,平果美程商务宾馆,中国,广西,百色,NULL,二星及其他,低星,25,NULL,NULL,NULL,22.35,1,1,NULL,NULL,1,1,NULL,NULL,0,0.00%,3680,6.47%,1
baise_3264,平果新立方商务宾馆,中国,广西,百色,NULL,二星及其他,低星,20,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3265,平果怡福宾馆,中国,广西,百色,NULL,二星及其他,低星,15,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3266,平果富丽华宾馆,中国,广西,百色,NULL,二星及其他,低星,15,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3267,平果天瑞宾馆,中国,广西,百色,NULL,二星及其他,低星,15,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3268,百色嘉园宾馆,中国,广西,百色,NULL,二星及其他,低星,15,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3269,百色平果金京宾馆,中国,广西,百色,NULL,二星及其他,低星,12,NULL,NULL,NULL,22.35,1,2,NULL,NULL,1,2,NULL,NULL,1,100.00%,3680,6.47%,0
baise_3270,百色迎春宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,4,2,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3271,百色平果天悦宾馆,中国,广西,百色,NULL,二星及其他,低星,15,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3272,百色学员招待所,中国,广西,百色,NULL,二星及其他,低星,10,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3273,百色平果百富宾馆3号楼,中国,广西,百色,NULL,二星及其他,低星,15,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3274,百色诚鑫宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3275,百色蓝天酒店,中国,广西,百色,NULL,二星及其他,低星,28,NULL,2.827589989,5,22.35,1,1,NULL,NULL,1,1,NULL,NULL,1,100.00%,3680,6.47%,0
baise_3276,百色平果银都宾馆,中国,广西,百色,NULL,二星及其他,低星,20,NULL,NULL,NULL,22.35,1,1,1,1,1,1,1,1,0,0.00%,3680,6.47%,1
baise_3277,百色红城宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3278,百色浩宸宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,1.272729993,2,22.35,2,2,2,2,2,2,2,2,0,0.00%,3680,6.47%,1
baise_3279,百色江宝商务宾馆,中国,广西,百色,NULL,二星及其他,低星,25,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3280,靖西居家连锁酒店,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,3.142859936,3,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3281,百色富亿达便捷酒店那毕大道店,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,5,1,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3282,百色八桂便捷酒店附楼,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3283,百色富亿达便捷酒店向阳路店,中国,广西,百色,NULL,二星及其他,低星,60,NULL,3.699690104,98,22.35,52,59,34,39,50,57,34,39,1,2.00%,3680,6.47%,1
baise_3284,百色三和大酒店,中国,广西,百色,NULL,三星级/舒适,低星,252,NULL,4.490200043,7,22.35,15,19,11,14,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3285,乐业火卖生态村住宿,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3286,百色万通商旅宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3287,百色亿成商务宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,4.018290043,6,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3288,百色全盛宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3289,百色源婷宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3290,百色逸致宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,3.25,4,22.35,2,2,1,1,2,2,1,1,0,0.00%,3680,6.47%,1
baise_3291,百色天宝宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3292,百色富皇商务宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3293,百色江锦假日酒店,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3294,百色喜来宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3295,百色皇冠假日商务酒店,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,4.040540218,11,22.35,8,10,7,7,8,10,7,7,0,0.00%,3680,6.47%,1
baise_3296,百色湘商宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3297,田阳海阳商务宾馆,中国,广西,百色,NULL,二星及其他,低星,23,NULL,4.574470043,16,22.35,52,61,45,52,52,61,45,52,1,1.92%,3680,6.47%,1
baise_3298,百色德丰商务宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,5,2,22.35,5,6,4,4,5,6,4,4,1,20.00%,3680,6.47%,0
baise_3299,百色红林宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3300,百色教育商务酒店,中国,广西,百色,NULL,二星及其他,低星,68,NULL,4.556340218,9,22.35,33,42,21,29,20,20,15,15,1,5.00%,3680,6.47%,1
baise_3301,百色右江区永吉宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3302,百色一家宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3303,凌云县珠江源大酒店,中国,广西,百色,NULL,三星级/舒适,低星,37,NULL,4.495329857,5,22.35,3,4,2,2,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3304,田东县金凯商务酒店,中国,广西,百色,NULL,二星及其他,低星,48,NULL,3.785710096,6,22.35,1,1,1,1,1,1,1,1,0,0.00%,3680,6.47%,1
baise_3305,百色近水楼商务宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3306,百色市海龙商务宾馆,中国,广西,百色,NULL,二星及其他,低星,40,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3307,百色御泰商务酒店,中国,广西,百色,NULL,二星及其他,低星,62,NULL,4.312280178,131,22.35,153,184,118,146,148,172,115,136,0,0.00%,3680,6.47%,1
baise_3308,平果铝都假日酒店,中国,广西,百色,NULL,三星级/舒适,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3309,百色金凤宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3310,平果豪捷商务酒店,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,3.571429968,3,22.35,3,4,2,3,3,4,2,3,0,0.00%,3680,6.47%,1
baise_3311,百色虹雅旅馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,3,1,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3312,平果花园商务酒店,中国,广西,百色,NULL,二星及其他,低星,36,NULL,4.252920151,12,22.35,17,18,11,11,17,18,11,11,0,0.00%,3680,6.47%,1
baise_3314,百色民顺大酒店,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3315,乐业志德宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,3,4,1,1,3,4,1,1,0,0.00%,3680,6.47%,1
baise_3316,田阳天香便捷酒店,中国,广西,百色,NULL,二星及其他,低星,16,NULL,3,1,22.35,1,1,NULL,NULL,1,1,NULL,NULL,1,100.00%,3680,6.47%,0
baise_3317,田阳国宁商务酒店,中国,广西,百色,NULL,二星及其他,低星,36,NULL,4.143620014,12,22.35,9,12,7,10,9,12,7,10,0,0.00%,3680,6.47%,1
baise_3318,田阳嘉和宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3319,百色友谊便捷宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3320,那坡中裕宾馆,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3321,百色万龙商务大酒店,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3322,百色鑫海商务酒店,中国,广西,百色,NULL,二星及其他,低星,NULL,NULL,4,2,22.35,11,14,6,7,11,14,6,7,2,18.18%,3680,6.47%,0
baise_3323,百色香蜜湖城市便捷酒店,中国,广西,百色,NULL,二星及其他,低星,35,NULL,3.636080027,29,22.35,25,33,13,17,19,26,9,13,0,0.00%,3680,6.47%,1
baise_3324,百色明月湖酒店,中国,广西,百色,NULL,三星级/舒适,低星,103,NULL,4.549699783,292,22.35,142,208,97,137,78,98,52,65,3,3.85%,3680,6.47%,1
baise_3325,城市便捷酒店百色恒基广场店,中国,广西,百色,NULL,经济型,低星,NULL,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
baise_3326,城市便捷酒店百色锦华新天地广场店,中国,广西,百色,NULL,经济型,低星,102,NULL,4.303689957,43,22.35,34,44,19,25,34,44,19,25,3,8.82%,3680,6.47%,0
baise_3327,靖西时佳快捷酒店,中国,广西,百色,NULL,二星及其他,低星,17,NULL,NULL,NULL,22.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3680,6.47%,0
